speaker,speech,speaker_std
Background,Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DE LOS VIDEOS Núms. 1168 - 1169 ''RELEVO DEL GRL. NICOLÁS DE BARI HERMOZA RÍOS'' DEL 20 DE AGOSTO DE 1998 -Diálogo -ininteligible- de dos personas， a quienes no se les puede identificar， debido a filmación defectuosa， ya que no aparecen sus rostros.,BACKGROUND
Desconocido,Era un hombre muy inteligente (?).,DESCONOCIDO
Desconocido,Pero si es todo lo que ha dicho， en siete años (?).,DESCONOCIDO
Desconocido,Es igual， hermano.,DESCONOCIDO
El señor,.-,DESCONOCIDO
Desconocido,Igualito pasó también con el caso de Abraham Caballerino， Abraham Caballerino， fue pues el que cuando estaba de Comandante Adjunto él se oponía a la actitud del Ministerio de Defensa. Entonces， como ya había hecho esto， comenzó a tocar puertas， a un montón de gente para， bueno， y habló contra el Ejército， contra la Marina.,DESCONOCIDO
El señor,.-,DESCONOCIDO
Desconocido,Era un vuelo， pero más que nada. Y después cuando lo destituye Alan García， él se concentra en la FAP， y como el General estaba en Piura en esos momentos， yo era Comandante. Entonces， se queda entre el Comando del Ala 1， que era el General Chávez. Viajó a Lima urgente (?). Así que todos vamos a pedir trabajo， por antigüedad. Igualito es hermano， igualito hermano， le dije (?) que todos pidan su baja， ni hablar， dos días lo va durar. Al día siguiente， o a los dos días， el segundo tomó la caña.,DESCONOCIDO
Desconocido,Y se acabó la cojudez.,DESCONOCIDO
Background,-Diálogo ininteligible por grabación defectuosa. El señor .- (2) Después ya lo (?). (risas) -En este espacio continúan llegando los participantes a la reunión， mientras tanto， dialogan lejos del audio que es imposible transcribirlo. -Hace su ingreso el doctor Vladimiro Montesinos Torres. -Seguidamente， van tomando sus respectivos asientos， esperando el ingreso del señor Presidente， ingeniero Alberto Fujimori .,BACKGROUND
El señor MONTESINOS TORRES.-,"'Yo sé que tú no (3) me tienes confianza.""",MONTESINOS
El señor MONTESINOS TORRES.-,(?) de lo del objetivo， no?,MONTESINOS
Desconocido,Claro.,DESCONOCIDO
Desconocido,Si dijo en el Congreso que era tu dueño.,DESCONOCIDO
El señor MONTESINOS TORRES.-,¿Qué era mi dueño?,MONTESINOS
Desconocido,Sí， dijo así. Y que se llevaba bien con todos los ministros， inclusive con los ministros militares， el ministro. Y yo me puse colérico. (Pausa),DESCONOCIDO
Background,-Suena un timbre.,BACKGROUND
Desconocido,Más bien， parece que se ha armado un problema tremendo en la sesión del viernes， no?,DESCONOCIDO
Desconocido,(?).,DESCONOCIDO
Desconocido,(?) un problema tremendo.,DESCONOCIDO
Desconocido,Es un enfrentamiento directo contra (?).,DESCONOCIDO
Desconocido,Pero tiene que extenderse a la red que tienen.,DESCONOCIDO
Desconocido,Claro， (?).,DESCONOCIDO
Background,-Ingresa el señor General de División E.P. César Saucedo Sánchez e intercambia saludos y palabras de bienvenida con los presentes， estableciéndose un diálogo ininteligible.,BACKGROUND
El señor MONTESINOS TORRES.-,¿Y， qué tal?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Casi nos echábamos por nuestro amigo.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿Ah si? Ahí ella que los espera.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,¿Qué tal， hermano?,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Saliste bien， ah. Salió bien la respuesta ¿no?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,¿Salió bien， no?， porque.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Porque si no， yo protestaba.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Claro， y me ha llamado ahora， pero no le he contestado.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Pero ya sabe que tú estás en buen.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， pero yo creo que no es conveniente el estancamiento.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Claro.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， felizmente estaba pues en el ambiente del señor almirante.,SAUCEDO SANCHEZ
Desconocido,Con los submarinos.,DESCONOCIDO
El señor EP SAUCEDO SÁNCHEZ.-,Y con lo que se inspira uno. (Risas.) Parece que hubiera habido un， cómo se llama， un frío tremendo.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Allí estaba en el muelle un... con su respectiva cava.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,He encargado hacer la cobertura.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Yo le digo， hermano， en el tema.,MONTESINOS
Desconocido,Han destacado el tema de las minas.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Ah sí， pues， porque felizmente yo le dije a O'Connor， tú no sabes...,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Que te hiciera un...,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， me está enviando en la mañana y en la tarde el tema del informe. (Parte testada.),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿De este sábado? O sea， que de este sábado al otro sábado ya debe estar todo listo.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， debe estar， sí. Ahí dice en principio el 22.,SAUCEDO SANCHEZ
Background,-Diálogo ininteligible. -Ingresa el señor Presidente de la República， ingeniero Alberto Fujimori Fujimori.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,Buenos días， señor Presidente.,SAUCEDO SANCHEZ
El señor FUJIMORI FUJIMORI Alberto.-,Buenos días. He tomado la decisión de hacer algunos cambios importantes en el Comando Conjunto. Entonces， el cambio es el general Hermoza， quedaría relevado de su cargo de la Presidencia del Comando Conjunto y， al mismo tiempo， le encargaría a usted el mismo cargo. Por supuesto que ahora voy a visitar al general Hermoza， porque no es usual， nunca ha habido inconvenientes en este tema. Pero， como ha trabajado conmigo 6 años no quiero hacer un camino perverso. Entonces， ésta es la resolución.,FUJIMORI
El general EP SAUCEDO SÁNCHEZ.-,No quiero tenerlos en suspenso.,SAUCEDO SANCHEZ
El señor FUJIMORI FUJIMORI Alberto.-,"O si lo lee en voz alta. Lea su resolución. El general EP SAUCEDO SÁNCHEZ da lectura: ""Lima， 20 de agosto Considerando: Que de acuerdo a lo dispuesto por el artículo 5.° del Decreto Legislativo N.° 752， Ley de Situación Militar de los Oficiales del Ejército， Marina de Guerra y Fuerza Aérea， el cargo de Comandante General del Ejército es designado por el Presidente de la República， en su condición de Jefe Supremo de las Fuerzas Armadas， entre uno de los generales de división en situación de actividad. El tiempo de permanencia en el cargo es determinado por el Jefe Supremo de las Fuerzas Armadas. (4) De conformidad con lo dispuesto en el artículo 7.° del Decreto Legislativo N.° 437， Ley Orgánica del Ejército， modificado por el Decreto Legislativo N.° 743， concordante con el artículo 16.° y la última parte del artículo 55.° del Decreto Legislativo N.° 752， Ley de Situación Militar de las Oficiales del Ejército， Marina de Guerra y Fuerza Aérea y estando lo acordando， se resuelve: Dar por concluida， a partir de la fecha de la presente resolución， la permanencia del señor general del Ejército， don Nicolás De Bari Hermoza Ríos， actual Comandante General del Ejército， dándole las gracias por los muy importantes servicios prestados a la Nación. Regístrese y comuníquese.'",FUJIMORI
El señor FUJIMORI FUJIMORI.-,Ya que como es de usted， se va a dar lectura (?). 'Resolución Suprema Lima， 20 de agosto de 1998 Considerando: De conformidad con lo dispuesto en el artículo 7.° del Decreto Legislativo N.°437， Ley Orgánica del Ejército， modificado por el Decreto Legislativo N.° 743 en el cargo de Comandante General del Ejército es designado por el Presidente de la República en su condición de Jefe Supremo de las Fuerzas Armadas， y según los generales de división de situación en actividad. De conformidad con lo dispuesto en el artículo 5.° del Decreto Legislativo N.° 752， Ley de Situación Militar Oficial del Ejército， Marina de Guerra y Fuerza Aérea， concordante con el artículo 16.° del mismo cuerpo de leyes y， estando en lo acordado， se resuelve: Artículo Único.- Nombrar a partir de la fecha de la presente resolución suprema al señor general del Ejército， César Saucedo Sánchez， en el cargo de Comandante General del Ejército. Regístrese y comuníquese Alberto Fujimori Fujimori， Presidente constitucional de la República.',FUJIMORI
El señor FUJIMORI FUJIMORI.-,"Por el cual se le nombra general del Ejército. El señor .- Da lectura: ""Resolución Suprema Lima， 20 de agosto de 1998 Considerar: Que el señor General de División， César Saucedo Sánchez， ha sido designado Comandante General del Ejército. En consecuencia， es pertinente otorgar al señor General de División， César Saucedo Sánchez， la denominación distintiva de General del Ejército， de acuerdo a lo dispuesto el artículo 6.° inciso a) del Decreto Legislativo N.° 752， Ley de Situación Militar Oficial del Ejército， Marina de Guerra y Fuerza Aérea del Perú y， estando a lo acordado， se resuelve: Artículo Único.- Otorgar a partir de la fecha de la presente resolución suprema al señor General de División， César Saucedo Sánchez， la denominación distintiva de General del Ejército. Regístrese y comuníquese Alberto Fujimori Fujimori， Presidente Constitucional de la República.' 'Resolución Suprema Lima， 20 de agosto de 1998 Considerando: Que según el artículo 7.° del Decreto Legislativo N.° 440， Ley Orgánica del Comando Conjunto de las Fuerzas Armadas， modificado por el Decreto Legislativo N.° 743， la Presidencia del Comando Conjunto de las Fuerzas Armadas es un cargo de confianza y es ejercido por uno de los comandantes generales de las Fuerzas Armadas designado por el Presidente de la República en su condición de Jefe Supremo de las Fuerzas Armadas. El señor general del Ejército， César Saucedo Sánchez， ha sido nombrado comandante general del Ejército. En consecuencia， es pertinente designar el cargo de Presidente de Comando Conjunto de las Fuerzas Armadas， de acuerdo a lo dispuesto en el artículo 7.° del Decreto Legislativo N.° 440， modificado por el Decreto Legislativo N.° 743 artículo 16.° inciso a) del Decreto Legislativo N.° 752， Ley de Situación Militar Oficial del Ejército， Marina de Guerra y Fuerza Aérea del Perú， y estando a lo acordado， se resuelve: Artículo Único.- Designar a partir de la fecha la presente resolución suprema al señor general del Ejército， César Saucedo Sánchez， en el cargo de Presidente de Comando Conjunto de las Fuerzas Armadas. Regístrese y comuníquese.'",FUJIMORI
El señor FUJIMORI FUJIMORI.-,Se trata de resoluciones que marcan hitos en su momento， como el jefe general Hermoza; por supuesto， deseando nuestro reconocimiento por la labor que él ha efectuado durante estos años (?) pero al mismo tiempo a usted quiero dejarle encargado (?) ya que conocemos， la Presidencia del Comando Conjunto de las Fuerzas Armadas.,FUJIMORI
Background,-El señor Presidente de la República y los generales， proceden a felicitarlo al general César Saucedo Sánchez por el nombramiento.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,Señor Presidente Constitucional de la República， don Alberto Fujimori Fujimori， tenientes generales， doctor Vladimiro Montesinos. Realmente es para mí una gran sorpresa y sé que las decisiones que usted como Jefe Supremo de las Fuerzas Armadas y ha tomado esta decisión. Usted sabe la relación de amistad que tengo con el general Hermoza， una relación de muchísimos años; pero usted， con el alto criterio que siempre le ha caracterizado， ha tomado esa decisión. Yo me siento muy honrado， muy orgulloso y en la forma leal que siempre he trabajado， espero continuar en esa celda y estoy a disposición tanto en lo profesional， en lo que alcance mi conocimiento en la carrera militar para poder continuar en estas tareas que el general Hermoza ha realizado (5) durante estos 6 años. Y agradezco a usted， señor Presidente， esta deferencia que me hace， porque yo me considero un oficial de las bases， en el sentido de que abracé esta carrera de las armas con toda humildad， con toda modestia y estoy alcanzando un puesto que realmente no esperé en ningún momento en la carrera. Haber pasado por el Ministerio del Interior， Ministerio de Defensa， alcanzar la máxima jerarquía dentro del Ejército， así como también la Presidencia del Comando Conjunto， para mí es un reto， señor Presidente.,SAUCEDO SANCHEZ
El señor FUJIMORI FUJIMORI.-,Bueno， en realidad mi (?)， su amistad， (?)， el trabajo (?); de manera que habrá una transición más positiva para el país. Normalmente en un hecho， en una transferencia de la Comandancia General (?) y se le haría entrega de esta resolución. (?).,FUJIMORI
Background,-El señor Presidente de la República， Alberto Fujimori Fujimori， se retira de la sala.,BACKGROUND
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,¡Ah!， ya， bueno.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
Background,-En este estado， el señor Montesinos Torres se retira de la sala momentáneamente.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
Desconocido,(?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Sí， pues， por eso yo lo manifesté.,SAUCEDO SANCHEZ
El general SALAZAR MONROE.-,(?).,SALAZAR
Desconocido,(?).,DESCONOCIDO
El general EP SAUCEDO SANCHEZ.-,(?).,SAUCEDO SANCHEZ
Background,-El señor Montesinos Torres retorna al ambiente inicial conjuntamente con un empleado.,BACKGROUND
Desconocido,A la orden.,DESCONOCIDO
El general SAUCEDO SÁNCHEZ.-,Por favor， llámate al Coronel Vega. (?),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Faltan 4 números.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， 4 números de 4 resoluciones supremas.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?).,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,No， no.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí.,SAUCEDO SANCHEZ
Background,-El empleado le pasa la llamada telefónica al General Saucedo Sánchez.,BACKGROUND
Desconocido,¡Aló， con (?)， por favor. Un momento， le va a hablar el señor Ministro.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,¡Aló!， (?)， dame cuatro números de resoluciones supremas， ahorita. No， no， no， ahorita. ¿Dónde estás? Me llamas a mi celular. Ya.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Ya.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?)， se ha equivocado.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,(?).,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,(?) se ha equivocado.,MONTESINOS
Background,-El señor Montesinos sale nuevamente de la sala. -El señor Saucedo Sánchez recibe una llamada telefónica por su celular y a la vez hace su ingreso al ambiente inicial el señor Montesinos Torres.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,(?),SAUCEDO SANCHEZ
El general DIANDERAS OTTONE.-,(?),DIANDERAS
El general EP SAUCEDO SÁNCHEZ.-,(?) ¡Aló!， sí， espérate un ratito， ya， 611， 612 613 y 614. Ya， listo， lo preparas eso.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Ésta es la 611， ésta es la 612 (?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Delgado también.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Eso es， falta uno en el Comando Conjunto.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Falta (6) también.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Eso es， falta uno en el Comando Conjunto.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Falta Delgado.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿Quién es Delgado? ¡mmmm! Es decidido. Falta uno en el Comando Conjunto ¿no?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， falta uno en el Comando Conjunto.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿Tú tienes ahí uno? Ahí está pues.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,¡Ah!， ya.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Eso es. (?) preside el Comando Conjunto. Pon a Luis Delgado.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Eso.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Sí. Listo. ¿Ascenso dónde está?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Está acá.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Ya.,MONTESINOS
Background,-El señor Montesinos Torres se retira del salón portando un folder con la documentación debida. -Se retira del salón el general de la Fuerza Aérea Elesván Bello Vásquez. -Ingresa al salón el señor Montesinos Torres.,BACKGROUND
El señor MONTESINOS TORRES.-,¿Mis lentes?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Esos son míos.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Ah， son tuyos . Yo siempre me acuerdo en el camino.,MONTESINOS
Background,-El señor Montesinos Torres mantiene una conversación con el general Saucedo Sánchez en voz baja， mientras los demás generales platican aparte.,BACKGROUND
El general EP VILLANUEVA RUESTA.-,El señor Presidente， bajó allá (?) se acercó， se presentó. Entonces， cuando el Presidente se enteró que era mi amigo， entró al ritmo como se dice， y dice， maneja toda la parte， una parte económica. Trataba de convencer con hechos. Cayó. (Risas.) Se acordó del señor. ¡Ah， ya!， dijo， sí， por supuesto. (?) Sí， por supuesto; le recibió todo， pensando que no le iba a caer a él， porque era amigo. (Risas.) Aparece en Iquitos. Ha ido también allá. (?),VILLANUEVA RUESTA
Background,-Termina de conversar el señor Montesinos Torres con el general Saucedo Sánchez y se retira del salón . -El general Saucedo Sánchez le alcanza un documento al general Dianderas Ottone.,BACKGROUND
El general EP VILLANUEVA RUESTA.-,(?) me pidió audiencia， así que lo he mandado como coordinador de toda esa parte.,VILLANUEVA RUESTA
El almirante AP IBÁRCENA AMICO.-,(?) ahí lo he mandado como director de materiales， pero como ha sido marino. Él ha sido marino， ha sido comandante (?),IBARCENA
El general EP VILLANUEVA RUESTA.-,Ah， ya.,VILLANUEVA RUESTA
El almirante AP IBÁRCENA AMICO.-,Por eso.,IBARCENA
Background,-Hace su ingreso al salón el general de la Fuerza Aérea Elesván Bello Vásquez.,BACKGROUND
El general EP VILLANUEVA RUESTA.-,Entonces， ya es otra cosa ya.,VILLANUEVA RUESTA
El almirante AP IBÁRCENA AMICO.-,Claro.,IBARCENA
El general EP VILLANUEVA RUESTA.-,Otro tipo...,VILLANUEVA RUESTA
El almirante AP IBÁRCENA AMICO.-,...de graduación， otro vínculo.,IBARCENA
El general EP VILLANUEVA RUESTA.-,Otro vínculo， claro.,VILLANUEVA RUESTA
El general EP SAUCEDO SÁNCHEZ.-,Quería hablar contigo también respecto de los coreanos.,SAUCEDO SANCHEZ
El general EP VILLANUEVA RUESTA.-,Sí， bueno.,VILLANUEVA RUESTA
El general EP SAUCEDO SÁNCHEZ.-,Detalles.,SAUCEDO SANCHEZ
El general EP VILLANUEVA RUESTA.-,Han ido， pero lo que pasa es que he ido a ver (?),VILLANUEVA RUESTA
El general EP SAUCEDO SÁNCHEZ.-,Ah， ya.,SAUCEDO SANCHEZ
El general FAP BELLO VÁSQUEZ.-,Así， ayer fueron también los coreanos allá.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,Y a todos lados.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,A todos lados. Se están moviendo bien.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,¿A quién le compra?,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,Si todos tenemos el maíz， estamos buscando cómo mandar.,SALAZAR
El general FAP BELLO VÁSQUEZ.-,Cuando hay problemas entre dos países ahí comienzan los (?)， van a ir por todos lados.,BELLO VASQUEZ
El almirante AP IBÁRCENA AMICO.-,O sea， que te está preocupando mucho. (Risas.),IBARCENA
El general EP SALAZAR MONROE.-,Dónde se meten.,SALAZAR
El general EP VILLANUEVA RUESTA.-,Están en la campaña del crédito.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Aunque todo el mundo quiere dar crédito， pero realmente no dan.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,El nivel de endeudamiento que está pidiendo el MEF es bien bajo.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Al 10% todos los años le dan un (?) y listo. Pero hay personas que no...,BELLO VASQUEZ
El almirante AP IBÁRCENA AMICO.-,Pero es para que te entretengas nada más.,IBARCENA
El general FAP BELLO VÁSQUEZ.-,(?),BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,No queda otro fin.,VILLANUEVA RUESTA
El almirante AP IBÁRCENA AMICO.-,He visto el crédito que el gobierno debería aprovechar， que es el crédito español， el crédito que da es más bajo. (?).,IBARCENA
El general EP VILLANUEVA RUESTA.-,Parece. España siempre sobrevalora todo. Y yo también estaba pensando así， pensando para los vehículos para la Policía， pero cuando hemos visto ahí una sobrevaloración de los productos.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Para que después le meten bajo (?) no es con bajo. (?) cuatro punto y pico por ciento.,BELLO VASQUEZ
Background,-El señor Montesinos Torres cruza el salón.,BACKGROUND
El general FAP BELLO VÁSQUEZ.-,Tiene su razón， y la razón es la siguiente: cuando se hace este tipo de (?) deuda externa ， el Banco de la Nación (7) opera (?) pagan con bonos o pagarés， perdón; estos pagarés ellos tienen que cambiarlos en función al precio de la ampliación de la deuda externa peruana en el mercado internacional. En este momento creo que está en 30%， 31%. Hay una tasa del... bueno， lo que vamos a hacer es 35%. Los pagarés nos paga a ese precio， al 35%; quiere decir que no requiere de (?)... Por eso， ese es el plan.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,No， los pagarés siempre y cuando lo negocien inmediatamente， pero si esperan el cronograma de pago...,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,No， no así， inclusive...,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,Por ejemplo， (?) el gobierno (?) Japón Perú con Eximbank. Eximbank de Japón le ha prestado al Perú 50 millones de dólares， pero orientado prácticamente al fenómeno de El Niño. El préstamo está a 7 años con un interés del 3，4%. Ya de ahí estaba (?)， pero son muy neurosos y eticosos en lo que se busca observar (?),VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,El interés normalmente (?) es una forma de (?) encima de los 6， ó 6，75%.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,No， 6，75%. Creo que varía.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Sí， varía.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,Es fluctuante. Al final (?) hay varias tasas， hay dentro de los (?) la SUNAT si está (?) pero está en doble proceso， 6，75% creo que está. Lo que trata los cobros al Gobierno Peruano， en este caso， es rebajar (?)， por debajo de (?),VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Hay documentos de gobierno a gobierno; el convenio con España también es de gobierno a gobierno.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA .-,Así es.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,No es como una parte (?) del gobierno con Japón en sí.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA .-,Con nadie (?),VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Hay muy poco de (?),BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,Eso no es problema (?) hay condiciones sobre o el deseo de entrar en un convenio así de (?) más que todo porque es básico (?) se tiene que vender. Es más， quisiera que tampoco (?) Entonces， es la única prueba aunque el precio es más bajo pero rápido. España está recién saliendo， está recién (?) la parte de (?) en cuanto a (?). España recién está surgiendo diametralmente en (?) y no tiene mercado.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,Pero el mercado que tiene España es América Latina.,BELLO VASQUEZ
El general EP SALAZAR MONROE.-,Le traen a diario la (?).,SALAZAR
El general VILLANUEVA RUESTA .-,¿Telefónica? Tiene un potencial tremendo (?) mil millones de dólares ha comprado el 49% del (?) 28% de (?) del Brasil.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,De Brasil.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA .-,Todo lo tienen a nivel de los otros países.,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,En Argentina...,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA .-,Argentina， Chile， Perú， Ecuador (?),VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,(?) son datos escondidos (?) 600.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA .-,¿600? No， menos porque creo...,VILLANUEVA RUESTA
El general FAP BELLO VÁSQUEZ.-,300 ó 400， pero que suman dos mil y pico.,BELLO VASQUEZ
El general EP VILLANUEVA RUESTA.-,A 2000. La segunda fue la Bellsouth， mil 800. Le (?) a la mayoría porque no midieron， porque si ellos hubieren medido se hubiesen ahorrado por lo menos mil dólares y se hubieran recuperado. La jugada en esto es por qué ellos han cortado los plazos. De acuerdo a ley， el monopolio debería tener (?),VILLANUEVA RUESTA
Background,-Se retiran de la sala quedando solamente los Generales Salazar Monroe y Villanueva Ruesta.,BACKGROUND
El general EP VILLANUEVA RUESTA .-,Mi General， qué le pasa (?),VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,Mañana.,SALAZAR
El general EP VILLANUEVA RUESTA .-,Mañana. (?) Solamente asiste el Ejército porque está dentro del Ejército. Los que estamos fuera no (?),VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,El ministro debe quedar fuera， el gobierno， el comandante general y toda su corte.,SALAZAR
El general EP VILLANUEVA RUESTA.-,Claro， claro.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,(?) debe ser el gasto (8) de ley (?).,SALAZAR
El general EP VILLANUEVA RUESTA.-,Normalmente， nuestro uniforme (?) cinturón， cinturón negro y sable.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,(?).,SALAZAR
El general EP VILLANUEVA RUESTA.-,Como antes.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,El uniforme de la tropa es más general.,SALAZAR
El general EP VILLANUEVA RUESTA.-,Y eso es el uniforme normal. Es un uniforme de formación， en realidad， lo que tienen.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,(?) borseguí.,SALAZAR
El general EP VILLANUEVA RUESTA.-,(?) reconocimiento al comandante general.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,¿No hay mensaje， algo?,SALAZAR
El general EP VILLANUEVA RUESTA.-,Él tiene un mensaje (?).,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,(?) una ceremonia más. Antes las ceremonias eran así de interesantes cuando había un relevo del Comando General.,SALAZAR
El general EP VILLANUEVA RUESTA.-,Claro， antes era así， pues. Ahora no.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,Ahora es una cosa castrense.,SALAZAR
El general EP VILLANUEVA RUESTA.-,Claro， como ha sido en la Fuerza Aérea， en la Marina.,VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,El comandante general viajará a las (?) para los nuevos. Y terminó la primera carta. ¿(?) el relevo del grupo?,SALAZAR
El general EP VILLANUEVA RUESTA.-,No， no hay nada， todavía. (Risas.),VILLANUEVA RUESTA
El general EP SALAZAR MONROE.-,(?) a los jubilados (?).,SALAZAR
